,ID,Tweet,Label
1056,11410,know brown shirt uk arm government antifa protection receive police shown german police seem act like,NOT
1057,35656,congratulation google finally revealed chinese controlled company become,NOT
1058,39588,state kavanaugh destroy chance federal gun control lifetime,NOT
1059,49588,ouch,NOT
1060,34194,wow nut,NOT
1061,67217,dad die anyone could disrespect fabric amp country fought4 flag amp country inseparable defended human blood amp disrespect flag disrespect country defend flag amp country served amp took oath 2defend,NOT
1062,68950,georgia want moral degenerate like paddle student,NOT
1063,16218,conservative believe attempted rape form flirting getting look past believe nonsense,OFF
1064,92072,saw tc show nothing short amazing willing take fight amp allow power conversation tc said slow,NOT
1065,16113,asking liberal use reason logic look people suffering collective psychosis almost 2 yr get crazier hour educated elite batsht crazy sheep foot soldier likely certifiable beyond help url,NOT
1066,74285,important midterm get word democrat want people color believe support know false word spread even need know maga naacp,NOT
1067,14636,runnning word something see,NOT
1068,22784,sorry socialist contributed ted cruz sick liberal,OFF
1069,40381,clear listen anyways since interested arguing non existent racism tweet rather calling ignorant white girl display,OFF
1070,93178,see sweetest url,NOT
1071,67976,,NOT
1072,12325,guess everybody get f cause hillary got none,NOT
1073,70917,oh please every network reporting bullshit obviously stop pretending fox political bigotry showing,OFF
1074,78319,oh love much idea daughter family struggle childhood leukemia happy hear healthy strong college athlete much love,NOT
1075,31252,ridiculous need retire,OFF
1076,68100,got great idea phone app though justwank,NOT
1077,55335,believing woman,NOT
1078,66128,thank moe maga trumptrainportal url,NOT
1079,84737,lol burn remember take first one guy burn outside take house one guy wait find levi pushing gun control nazi marching tidy whities oy,OFF
1080,16151,antifa ford,NOT
1081,19926,leona start something big come liberal sit terror house common better criticize groper,NOT
1082,39800,love comment squishy conservative support need guest worker sound like,NOT
1083,53827,liberal one arguing take away right,NOT
1084,59929,continual use left liberal progressive show euphemism democrat party owns deny amp ideology lying public calling spade spade,OFF
1085,66764,could shit would talking like butch noo already know fuck boii bye,OFF
1086,82607,yet million permit holding people carried legally concealed firearm day hurt anyone else yet want stronger gun control idiot wonderful medium hype incident fit agenda,OFF
1087,49257,sexual,NOT
1088,44973,another liberal democrat promising check cant cash,NOT
1089,87438,manga reading,NOT
1090,85173,question hows gun control law as working,OFF
1091,46950,rtd thank boosting,NOT
1092,67265,considered hate speech liberal republican said democrat msm would raising 10 kind hell hypocrisy expected,OFF
1093,16307,disavoving antifa going start condemning many death threat president come denounce vile hate spewed president republican,NOT
1094,40899,omg heath bleeds daughter family hold tight keep telling safe always,NOT
1095,88504,could stop taking molly shit glad changed still around absolutely suck max passed amazing artist rip mac,OFF
1096,91976,think safe bet donald clueless everything ignorant amp lie much ivanka know everything amp flip save treasonous as,OFF
1097,29157,dont know antifa pretty dumb,OFF
1098,39188,thank sir r e developer boston market fire god bless behind maga,NOT
1099,84265,support right using antifa tactic word tactic domestic terrorist group,OFF
1100,56937,well know come least youll hospital lil antifa libtard never show,NOT
1101,62554,thanks god maga url,NOT
1102,86265,somehow trump divine prophecy helping wonderful thing wanted take away woman fuck religion 2,OFF
1103,46003,like great drum mother chest anthem peaceful army guessing anthem song josh wrote mother said interview philosophy come,NOT
1104,64544,idea republican nazi racist till trump got elected imagine surprise native american took hard finding racist despondent went around punching antifa work depression,OFF
1105,32196,animal operative word,OFF
1106,13928,gun control people say gun zone people smh,NOT
1107,43905,exactly shined light core issue saying year deaf ear conservative start supporting conservative voice message art always fighting defensive position,NOT
1108,43133,unfortunately america system like would called racist liberal believe exam racist minority group,NOT
1109,71844,bitch im gonna see december dont see,OFF
1110,12233,nothing happening behind closed door end left month later overdosed none ariana business responsible,NOT
1111,79219,manly enough guy hiding behind fake name profile pic beta violent antifa thug guy seem make mind,NOT
1112,75309,fair amp square remember thinking law people spoke url,NOT
1113,48274,believe gun control law extensive feel government come better way assign people gun agree protecting point alot innocent people dying 102 20522,NOT
1114,14171,jacob stand garden saw blushed hard amd try look away oh holy god wisperd sexy good looking,NOT
1115,90064,bigger problem liberal gun control nut want open border try cleanse society established culture create ruling class communist structure proven fail england muslim breeding ground shameful,OFF
1116,15417,getting predictable,NOT
1117,99696,say mad say tired,NOT
1118,56093,welcome anytime dear,NOT
1119,52894,best hybrid ever,NOT
1120,81442,liberal ruin everything url,NOT
1121,74101,align organization butcher baby profit scream need gun control violence child somehow ok butchering 100 thousand innocent defenseless baby every yr line pocket,OFF
1122,57848,alt right conspiracy conservative tm find common cause alt left putin sympathizer,NOT
1123,12151,talklikeapirateday uk scurvy pirate plundered 1950swomen state pension chest amp refuse parlay marooned u gold doubloon wormy biscuit 1950sbornwomen sail alongside blast broadside amp make walk plank backto60 onevoice url,NOT
1124,24863,interesting see hypocrisy liberal last year discovered hush fund congressional sexual scandal working government,OFF
1125,20148,know really care,NOT
1126,81736,qanon greatawakening awake yet setup beginning liberal know moral accept url,NOT
1127,54190,probably screaming gun control,NOT
1128,10695,79 say better maga,NOT
1129,40596,via cattle big farmer feed child resort birth control opinion see reason control birth tanzania url url,NOT
1130,99667,mueller told either would co operate go prison life executed coming maga drainthedeepstate confirmkavanaugh traitorsall,OFF
1131,63057,glad ok,NOT
1132,45571,real stuff like killing aca preserving gun control smarter answer,NOT
1133,18880,thats gun control,NOT
1134,10648,welcome url,NOT
1135,99645,stats skewed considered school shooting wide range even include school another fake stat push gun control,NOT
1136,64137,super underrated,NOT
1137,44573,everyone ragging as puerto rico mayor put stop work done back,OFF
1138,14770,please confirm kavanagh asap fine choice let liberal derail nomination scotus,NOT
1139,13519,liberal want lower voting age 16,NOT
1140,31107,talking green maga sorry twitter grammar par eye bad maybe critique latest article please well paid editor sure slip url,OFF
1141,14665,course maga everyone,NOT
1142,23940,democrat liberal give damn allegedly committing physical violence ex girlfriend rush discredit kavanaugh 35 year old vague 11th hour accusation walkaway hypocrite,OFF
1143,54395,rich og follower 2 311 fan follow first hardly ever tweeted u get honor,NOT
1144,16590,im saying worse clue tbh j shit gonna terrible thats case tl gonna explode,OFF
1145,66370,conservative never get abortion alive abortion illegal hear pretty awesome time history,NOT
1146,66549,attending meeting regularly maybe consider polit bureau url,NOT
1147,93623,always victim song dance,NOT
1148,58197,actually libs actually follow threat 36 cop murdered far libs 100 cop shot libs dozen republican congressman attempted murder libs antifa assaulting behalf libs url,NOT
1149,87352,must entire closet dedicated college team,NOT
1150,43329,antifa soy boy tough imagined never turned like video game played url,NOT
1151,51763,wish liberal would keep promise,NOT
1152,64441,fuck disgusting animal editor approved news bag shit,OFF
1153,69677,kidding,NOT
1154,84930,never saw delicious,NOT
